clueFinal,Acc,row_id,Level,wordpair_id,target1,target2,words_in_patch_num_unique,patchsize,words_in_patch_glove,words_in_patch_swow,Similar Words (glove),Similar Words Size (glove),Dissimilar Words (glove),Dissimilar Words Size (glove),Overlap Similarity (glove),Similar Words (swow),Similar Words Size (swow),Dissimilar Words (swow),Dissimilar Words Size (swow),Overlap Similarity (swow)
win,0,158,Medium,bet-dream,bet,dream,"goal,wishes,money,troy,wish,chance,risky,gamble,casino,hope,aspiration,Vegas,unlikely,lottery,risk,sleep,ambition,success,fantasy,affirmation,gambling,hypothetical,deal,foresee,desire,challenge,nightmare,luck,imagination,promise,Sharkboy",31,"chance,want,nothing,thing,really,actually,hope,something,love,everything,never,wish,imagine,money,realize,suppose,tell,happen,odds,favorite,think,sure,ever,let,promise,always,might,come,talk,real,night","gamble,wager,betting,odds,lottery,gambling,chances,chance,poker,casino,dice,jackpot,risk,gambler,luck,Las Vegas,cards,probability,lucky,bingo,bid,dreams,serendipity,speculate,fate,possibility,risky,dreaming,win,likelihood,dare","promise,money,chance,hope,wish",5,"goal,wishes,troy,risky,gamble,casino,aspiration,Vegas,unlikely,lottery,risk,sleep,ambition,success,fantasy,affirmation,gambling,hypothetical,deal,foresee,desire,challenge,nightmare,luck,imagination,Sharkboy",26,0.16129032258064516,"casino,risk,gambling,gamble,lottery,luck,chance,risky",8,"goal,wishes,money,troy,wish,hope,aspiration,Vegas,unlikely,sleep,ambition,success,fantasy,affirmation,hypothetical,deal,foresee,desire,challenge,nightmare,imagination,promise,Sharkboy",23,0.25806451612903225
chance,0,188,Medium,bet-dream,bet,dream,"goal,wishes,money,troy,wish,chance,risky,gamble,casino,hope,aspiration,Vegas,unlikely,lottery,risk,sleep,ambition,success,fantasy,affirmation,gambling,hypothetical,deal,foresee,desire,challenge,nightmare,luck,imagination,promise,Sharkboy",31,"chance,want,nothing,thing,really,actually,hope,something,love,everything,never,wish,imagine,money,realize,suppose,tell,happen,odds,favorite,think,sure,ever,let,promise,always,might,come,talk,real,night","gamble,wager,betting,odds,lottery,gambling,chances,chance,poker,casino,dice,jackpot,risk,gambler,luck,Las Vegas,cards,probability,lucky,bingo,bid,dreams,serendipity,speculate,fate,possibility,risky,dreaming,win,likelihood,dare","promise,money,chance,hope,wish",5,"goal,wishes,troy,risky,gamble,casino,aspiration,Vegas,unlikely,lottery,risk,sleep,ambition,success,fantasy,affirmation,gambling,hypothetical,deal,foresee,desire,challenge,nightmare,luck,imagination,Sharkboy",26,0.16129032258064516,"casino,risk,gambling,gamble,lottery,luck,chance,risky",8,"goal,wishes,money,troy,wish,hope,aspiration,Vegas,unlikely,sleep,ambition,success,fantasy,affirmation,hypothetical,deal,foresee,desire,challenge,nightmare,imagination,promise,Sharkboy",23,0.25806451612903225
goal,0,218,Medium,bet-dream,bet,dream,"goal,wishes,money,troy,wish,chance,risky,gamble,casino,hope,aspiration,Vegas,unlikely,lottery,risk,sleep,ambition,success,fantasy,affirmation,gambling,hypothetical,deal,foresee,desire,challenge,nightmare,luck,imagination,promise,Sharkboy",31,"chance,want,nothing,thing,really,actually,hope,something,love,everything,never,wish,imagine,money,realize,suppose,tell,happen,odds,favorite,think,sure,ever,let,promise,always,might,come,talk,real,night","gamble,wager,betting,odds,lottery,gambling,chances,chance,poker,casino,dice,jackpot,risk,gambler,luck,Las Vegas,cards,probability,lucky,bingo,bid,dreams,serendipity,speculate,fate,possibility,risky,dreaming,win,likelihood,dare","promise,money,chance,hope,wish",5,"goal,wishes,troy,risky,gamble,casino,aspiration,Vegas,unlikely,lottery,risk,sleep,ambition,success,fantasy,affirmation,gambling,hypothetical,deal,foresee,desire,challenge,nightmare,luck,imagination,Sharkboy",26,0.16129032258064516,"casino,risk,gambling,gamble,lottery,luck,chance,risky",8,"goal,wishes,money,troy,wish,hope,aspiration,Vegas,unlikely,sleep,ambition,success,fantasy,affirmation,hypothetical,deal,foresee,desire,challenge,nightmare,imagination,promise,Sharkboy",23,0.25806451612903225
risky,0,248,Medium,bet-dream,bet,dream,"goal,wishes,money,troy,wish,chance,risky,gamble,casino,hope,aspiration,Vegas,unlikely,lottery,risk,sleep,ambition,success,fantasy,affirmation,gambling,hypothetical,deal,foresee,desire,challenge,nightmare,luck,imagination,promise,Sharkboy",31,"chance,want,nothing,thing,really,actually,hope,something,love,everything,never,wish,imagine,money,realize,suppose,tell,happen,odds,favorite,think,sure,ever,let,promise,always,might,come,talk,real,night","gamble,wager,betting,odds,lottery,gambling,chances,chance,poker,casino,dice,jackpot,risk,gambler,luck,Las Vegas,cards,probability,lucky,bingo,bid,dreams,serendipity,speculate,fate,possibility,risky,dreaming,win,likelihood,dare","promise,money,chance,hope,wish",5,"goal,wishes,troy,risky,gamble,casino,aspiration,Vegas,unlikely,lottery,risk,sleep,ambition,success,fantasy,affirmation,gambling,hypothetical,deal,foresee,desire,challenge,nightmare,luck,imagination,Sharkboy",26,0.16129032258064516,"casino,risk,gambling,gamble,lottery,luck,chance,risky",8,"goal,wishes,money,troy,wish,hope,aspiration,Vegas,unlikely,sleep,ambition,success,fantasy,affirmation,hypothetical,deal,foresee,desire,challenge,nightmare,imagination,promise,Sharkboy",23,0.25806451612903225
gamble,0,278,Medium,bet-dream,bet,dream,"goal,wishes,money,troy,wish,chance,risky,gamble,casino,hope,aspiration,Vegas,unlikely,lottery,risk,sleep,ambition,success,fantasy,affirmation,gambling,hypothetical,deal,foresee,desire,challenge,nightmare,luck,imagination,promise,Sharkboy",31,"chance,want,nothing,thing,really,actually,hope,something,love,everything,never,wish,imagine,money,realize,suppose,tell,happen,odds,favorite,think,sure,ever,let,promise,always,might,come,talk,real,night","gamble,wager,betting,odds,lottery,gambling,chances,chance,poker,casino,dice,jackpot,risk,gambler,luck,Las Vegas,cards,probability,lucky,bingo,bid,dreams,serendipity,speculate,fate,possibility,risky,dreaming,win,likelihood,dare","promise,money,chance,hope,wish",5,"goal,wishes,troy,risky,gamble,casino,aspiration,Vegas,unlikely,lottery,risk,sleep,ambition,success,fantasy,affirmation,gambling,hypothetical,deal,foresee,desire,challenge,nightmare,luck,imagination,Sharkboy",26,0.16129032258064516,"casino,risk,gambling,gamble,lottery,luck,chance,risky",8,"goal,wishes,money,troy,wish,hope,aspiration,Vegas,unlikely,sleep,ambition,success,fantasy,affirmation,hypothetical,deal,foresee,desire,challenge,nightmare,imagination,promise,Sharkboy",23,0.25806451612903225
win,0,307,Medium,bet-dream,bet,dream,"goal,wishes,money,troy,wish,chance,risky,gamble,casino,hope,aspiration,Vegas,unlikely,lottery,risk,sleep,ambition,success,fantasy,affirmation,gambling,hypothetical,deal,foresee,desire,challenge,nightmare,luck,imagination,promise,Sharkboy",31,"chance,want,nothing,thing,really,actually,hope,something,love,everything,never,wish,imagine,money,realize,suppose,tell,happen,odds,favorite,think,sure,ever,let,promise,always,might,come,talk,real,night","gamble,wager,betting,odds,lottery,gambling,chances,chance,poker,casino,dice,jackpot,risk,gambler,luck,Las Vegas,cards,probability,lucky,bingo,bid,dreams,serendipity,speculate,fate,possibility,risky,dreaming,win,likelihood,dare","promise,money,chance,hope,wish",5,"goal,wishes,troy,risky,gamble,casino,aspiration,Vegas,unlikely,lottery,risk,sleep,ambition,success,fantasy,affirmation,gambling,hypothetical,deal,foresee,desire,challenge,nightmare,luck,imagination,Sharkboy",26,0.16129032258064516,"casino,risk,gambling,gamble,lottery,luck,chance,risky",8,"goal,wishes,money,troy,wish,hope,aspiration,Vegas,unlikely,sleep,ambition,success,fantasy,affirmation,hypothetical,deal,foresee,desire,challenge,nightmare,imagination,promise,Sharkboy",23,0.25806451612903225
uncertain,0,330,Medium,bet-dream,bet,dream,"goal,wishes,money,troy,wish,chance,risky,gamble,casino,hope,aspiration,Vegas,unlikely,lottery,risk,sleep,ambition,success,fantasy,affirmation,gambling,hypothetical,deal,foresee,desire,challenge,nightmare,luck,imagination,promise,Sharkboy",31,"chance,want,nothing,thing,really,actually,hope,something,love,everything,never,wish,imagine,money,realize,suppose,tell,happen,odds,favorite,think,sure,ever,let,promise,always,might,come,talk,real,night","gamble,wager,betting,odds,lottery,gambling,chances,chance,poker,casino,dice,jackpot,risk,gambler,luck,Las Vegas,cards,probability,lucky,bingo,bid,dreams,serendipity,speculate,fate,possibility,risky,dreaming,win,likelihood,dare","promise,money,chance,hope,wish",5,"goal,wishes,troy,risky,gamble,casino,aspiration,Vegas,unlikely,lottery,risk,sleep,ambition,success,fantasy,affirmation,gambling,hypothetical,deal,foresee,desire,challenge,nightmare,luck,imagination,Sharkboy",26,0.16129032258064516,"casino,risk,gambling,gamble,lottery,luck,chance,risky",8,"goal,wishes,money,troy,wish,hope,aspiration,Vegas,unlikely,sleep,ambition,success,fantasy,affirmation,hypothetical,deal,foresee,desire,challenge,nightmare,imagination,promise,Sharkboy",23,0.25806451612903225
aspiration,0,360,Medium,bet-dream,bet,dream,"goal,wishes,money,troy,wish,chance,risky,gamble,casino,hope,aspiration,Vegas,unlikely,lottery,risk,sleep,ambition,success,fantasy,affirmation,gambling,hypothetical,deal,foresee,desire,challenge,nightmare,luck,imagination,promise,Sharkboy",31,"chance,want,nothing,thing,really,actually,hope,something,love,everything,never,wish,imagine,money,realize,suppose,tell,happen,odds,favorite,think,sure,ever,let,promise,always,might,come,talk,real,night","gamble,wager,betting,odds,lottery,gambling,chances,chance,poker,casino,dice,jackpot,risk,gambler,luck,Las Vegas,cards,probability,lucky,bingo,bid,dreams,serendipity,speculate,fate,possibility,risky,dreaming,win,likelihood,dare","promise,money,chance,hope,wish",5,"goal,wishes,troy,risky,gamble,casino,aspiration,Vegas,unlikely,lottery,risk,sleep,ambition,success,fantasy,affirmation,gambling,hypothetical,deal,foresee,desire,challenge,nightmare,luck,imagination,Sharkboy",26,0.16129032258064516,"casino,risk,gambling,gamble,lottery,luck,chance,risky",8,"goal,wishes,money,troy,wish,hope,aspiration,Vegas,unlikely,sleep,ambition,success,fantasy,affirmation,hypothetical,deal,foresee,desire,challenge,nightmare,imagination,promise,Sharkboy",23,0.25806451612903225
speculate,0,390,Medium,bet-dream,bet,dream,"goal,wishes,money,troy,wish,chance,risky,gamble,casino,hope,aspiration,Vegas,unlikely,lottery,risk,sleep,ambition,success,fantasy,affirmation,gambling,hypothetical,deal,foresee,desire,challenge,nightmare,luck,imagination,promise,Sharkboy",31,"chance,want,nothing,thing,really,actually,hope,something,love,everything,never,wish,imagine,money,realize,suppose,tell,happen,odds,favorite,think,sure,ever,let,promise,always,might,come,talk,real,night","gamble,wager,betting,odds,lottery,gambling,chances,chance,poker,casino,dice,jackpot,risk,gambler,luck,Las Vegas,cards,probability,lucky,bingo,bid,dreams,serendipity,speculate,fate,possibility,risky,dreaming,win,likelihood,dare","promise,money,chance,hope,wish",5,"goal,wishes,troy,risky,gamble,casino,aspiration,Vegas,unlikely,lottery,risk,sleep,ambition,success,fantasy,affirmation,gambling,hypothetical,deal,foresee,desire,challenge,nightmare,luck,imagination,Sharkboy",26,0.16129032258064516,"casino,risk,gambling,gamble,lottery,luck,chance,risky",8,"goal,wishes,money,troy,wish,hope,aspiration,Vegas,unlikely,sleep,ambition,success,fantasy,affirmation,hypothetical,deal,foresee,desire,challenge,nightmare,imagination,promise,Sharkboy",23,0.25806451612903225
lottery,1,416,Medium,bet-dream,bet,dream,"goal,wishes,money,troy,wish,chance,risky,gamble,casino,hope,aspiration,Vegas,unlikely,lottery,risk,sleep,ambition,success,fantasy,affirmation,gambling,hypothetical,deal,foresee,desire,challenge,nightmare,luck,imagination,promise,Sharkboy",31,"chance,want,nothing,thing,really,actually,hope,something,love,everything,never,wish,imagine,money,realize,suppose,tell,happen,odds,favorite,think,sure,ever,let,promise,always,might,come,talk,real,night","gamble,wager,betting,odds,lottery,gambling,chances,chance,poker,casino,dice,jackpot,risk,gambler,luck,Las Vegas,cards,probability,lucky,bingo,bid,dreams,serendipity,speculate,fate,possibility,risky,dreaming,win,likelihood,dare","promise,money,chance,hope,wish",5,"goal,wishes,troy,risky,gamble,casino,aspiration,Vegas,unlikely,lottery,risk,sleep,ambition,success,fantasy,affirmation,gambling,hypothetical,deal,foresee,desire,challenge,nightmare,luck,imagination,Sharkboy",26,0.16129032258064516,"casino,risk,gambling,gamble,lottery,luck,chance,risky",8,"goal,wishes,money,troy,wish,hope,aspiration,Vegas,unlikely,sleep,ambition,success,fantasy,affirmation,hypothetical,deal,foresee,desire,challenge,nightmare,imagination,promise,Sharkboy",23,0.25806451612903225
think,0,442,Medium,bet-dream,bet,dream,"goal,wishes,money,troy,wish,chance,risky,gamble,casino,hope,aspiration,Vegas,unlikely,lottery,risk,sleep,ambition,success,fantasy,affirmation,gambling,hypothetical,deal,foresee,desire,challenge,nightmare,luck,imagination,promise,Sharkboy",31,"chance,want,nothing,thing,really,actually,hope,something,love,everything,never,wish,imagine,money,realize,suppose,tell,happen,odds,favorite,think,sure,ever,let,promise,always,might,come,talk,real,night","gamble,wager,betting,odds,lottery,gambling,chances,chance,poker,casino,dice,jackpot,risk,gambler,luck,Las Vegas,cards,probability,lucky,bingo,bid,dreams,serendipity,speculate,fate,possibility,risky,dreaming,win,likelihood,dare","promise,money,chance,hope,wish",5,"goal,wishes,troy,risky,gamble,casino,aspiration,Vegas,unlikely,lottery,risk,sleep,ambition,success,fantasy,affirmation,gambling,hypothetical,deal,foresee,desire,challenge,nightmare,luck,imagination,Sharkboy",26,0.16129032258064516,"casino,risk,gambling,gamble,lottery,luck,chance,risky",8,"goal,wishes,money,troy,wish,hope,aspiration,Vegas,unlikely,sleep,ambition,success,fantasy,affirmation,hypothetical,deal,foresee,desire,challenge,nightmare,imagination,promise,Sharkboy",23,0.25806451612903225
neuroactive,0,465,Medium,bet-dream,bet,dream,"goal,wishes,money,troy,wish,chance,risky,gamble,casino,hope,aspiration,Vegas,unlikely,lottery,risk,sleep,ambition,success,fantasy,affirmation,gambling,hypothetical,deal,foresee,desire,challenge,nightmare,luck,imagination,promise,Sharkboy",31,"chance,want,nothing,thing,really,actually,hope,something,love,everything,never,wish,imagine,money,realize,suppose,tell,happen,odds,favorite,think,sure,ever,let,promise,always,might,come,talk,real,night","gamble,wager,betting,odds,lottery,gambling,chances,chance,poker,casino,dice,jackpot,risk,gambler,luck,Las Vegas,cards,probability,lucky,bingo,bid,dreams,serendipity,speculate,fate,possibility,risky,dreaming,win,likelihood,dare","promise,money,chance,hope,wish",5,"goal,wishes,troy,risky,gamble,casino,aspiration,Vegas,unlikely,lottery,risk,sleep,ambition,success,fantasy,affirmation,gambling,hypothetical,deal,foresee,desire,challenge,nightmare,luck,imagination,Sharkboy",26,0.16129032258064516,"casino,risk,gambling,gamble,lottery,luck,chance,risky",8,"goal,wishes,money,troy,wish,hope,aspiration,Vegas,unlikely,sleep,ambition,success,fantasy,affirmation,hypothetical,deal,foresee,desire,challenge,nightmare,imagination,promise,Sharkboy",23,0.25806451612903225
Vegas,0,488,Medium,bet-dream,bet,dream,"goal,wishes,money,troy,wish,chance,risky,gamble,casino,hope,aspiration,Vegas,unlikely,lottery,risk,sleep,ambition,success,fantasy,affirmation,gambling,hypothetical,deal,foresee,desire,challenge,nightmare,luck,imagination,promise,Sharkboy",31,"chance,want,nothing,thing,really,actually,hope,something,love,everything,never,wish,imagine,money,realize,suppose,tell,happen,odds,favorite,think,sure,ever,let,promise,always,might,come,talk,real,night","gamble,wager,betting,odds,lottery,gambling,chances,chance,poker,casino,dice,jackpot,risk,gambler,luck,Las Vegas,cards,probability,lucky,bingo,bid,dreams,serendipity,speculate,fate,possibility,risky,dreaming,win,likelihood,dare","promise,money,chance,hope,wish",5,"goal,wishes,troy,risky,gamble,casino,aspiration,Vegas,unlikely,lottery,risk,sleep,ambition,success,fantasy,affirmation,gambling,hypothetical,deal,foresee,desire,challenge,nightmare,luck,imagination,Sharkboy",26,0.16129032258064516,"casino,risk,gambling,gamble,lottery,luck,chance,risky",8,"goal,wishes,money,troy,wish,hope,aspiration,Vegas,unlikely,sleep,ambition,success,fantasy,affirmation,hypothetical,deal,foresee,desire,challenge,nightmare,imagination,promise,Sharkboy",23,0.25806451612903225
gamble,0,518,Medium,bet-dream,bet,dream,"goal,wishes,money,troy,wish,chance,risky,gamble,casino,hope,aspiration,Vegas,unlikely,lottery,risk,sleep,ambition,success,fantasy,affirmation,gambling,hypothetical,deal,foresee,desire,challenge,nightmare,luck,imagination,promise,Sharkboy",31,"chance,want,nothing,thing,really,actually,hope,something,love,everything,never,wish,imagine,money,realize,suppose,tell,happen,odds,favorite,think,sure,ever,let,promise,always,might,come,talk,real,night","gamble,wager,betting,odds,lottery,gambling,chances,chance,poker,casino,dice,jackpot,risk,gambler,luck,Las Vegas,cards,probability,lucky,bingo,bid,dreams,serendipity,speculate,fate,possibility,risky,dreaming,win,likelihood,dare","promise,money,chance,hope,wish",5,"goal,wishes,troy,risky,gamble,casino,aspiration,Vegas,unlikely,lottery,risk,sleep,ambition,success,fantasy,affirmation,gambling,hypothetical,deal,foresee,desire,challenge,nightmare,luck,imagination,Sharkboy",26,0.16129032258064516,"casino,risk,gambling,gamble,lottery,luck,chance,risky",8,"goal,wishes,money,troy,wish,hope,aspiration,Vegas,unlikely,sleep,ambition,success,fantasy,affirmation,hypothetical,deal,foresee,desire,challenge,nightmare,imagination,promise,Sharkboy",23,0.25806451612903225
risk,0,548,Medium,bet-dream,bet,dream,"goal,wishes,money,troy,wish,chance,risky,gamble,casino,hope,aspiration,Vegas,unlikely,lottery,risk,sleep,ambition,success,fantasy,affirmation,gambling,hypothetical,deal,foresee,desire,challenge,nightmare,luck,imagination,promise,Sharkboy",31,"chance,want,nothing,thing,really,actually,hope,something,love,everything,never,wish,imagine,money,realize,suppose,tell,happen,odds,favorite,think,sure,ever,let,promise,always,might,come,talk,real,night","gamble,wager,betting,odds,lottery,gambling,chances,chance,poker,casino,dice,jackpot,risk,gambler,luck,Las Vegas,cards,probability,lucky,bingo,bid,dreams,serendipity,speculate,fate,possibility,risky,dreaming,win,likelihood,dare","promise,money,chance,hope,wish",5,"goal,wishes,troy,risky,gamble,casino,aspiration,Vegas,unlikely,lottery,risk,sleep,ambition,success,fantasy,affirmation,gambling,hypothetical,deal,foresee,desire,challenge,nightmare,luck,imagination,Sharkboy",26,0.16129032258064516,"casino,risk,gambling,gamble,lottery,luck,chance,risky",8,"goal,wishes,money,troy,wish,hope,aspiration,Vegas,unlikely,sleep,ambition,success,fantasy,affirmation,hypothetical,deal,foresee,desire,challenge,nightmare,imagination,promise,Sharkboy",23,0.25806451612903225
